0,1,2,3,4,5,6,7,8
FV,1259.1149860858918
PR,57.036205005645755,178.10348868370056,398.62966294288634,637.1167786121368,1113.2132133960724
L,186.96089572906493,630.8771489143371,1354.6321659564971,2297.128893852234
LX,169.96042709350587,427.9922595500946,743.6712440013886,1234.782199192047,2080.921336221695,3121.8216506004337,4573.41161813736,6682.39252820015
FVPR,464.9407832622528,1239.1141184568405,2668.5012205839157,4284.061951637268
FVL,
FVLX,1959.5404160022736
PRL,77.73127870559692,230.50601592063902,518.59304895401,823.0519718647004,1452.6374980449677
PRLX,75.94796862602234,241.46578660011292,545.0634921550751,857.183896780014,1481.9216962337493
LPR,214.45515189170837,783.7779422283173,1631.8442185878753,2794.637922954559
LLX,242.10231704711913,874.8017492771148,1688.4078278541565,2827.803796958923,4686.679312992095,6897.569768619536
FVPRL,478.41372776031494,1228.2729322910309,2643.4326663017273,4851.94662129879
FVPRLX,482.0678652524948,1248.585153579712,2571.5162938833237,4328.324694275856
FVLPR,569.3265423774719,1375.054723739624,2707.1007381677628,4427.009007811546
FVLLX,1905.2265975475311
PRLLX,182.8196438550949,575.9029712677002,1305.7044979333878,2130.4215022325516,3523.472730398178
LPRLX,516.6979645490646,1938.8482295274734,4290.853124141693
FVPRLLX,498.14872765541077,1322.1694519519806,2788.783600449562,4557.800046801567
FVLPRLX,597.0643147230148,1416.1206248998642,2821.257693052292,4690.237031817436
NoSym,191.20911965370178,1180.750972223282
virtual best,57.036205005645755,178.10348868370056,398.62966294288634,637.1167786121368,1113.2132133960724,2154.113527774811,3605.7034953117372,5714.684405374527
